genre,rating,watched
Documentary,6.5,0
Comedy,6.8,0
"Drama, Romance",,0
Comedy,5.7,0
Romance,,0
Comedy,,0
"Thriller, Mystery",,0
"Action, Adventure, Comedy",,0
"Animation, Action, Comedy",,0
Horror,7.3,0
Sci-Fi,,0
"Animation, Adventure, Family",,0
"Crime, Drama",5.7,0
"Short, Drama",7.3,0
Short,9.0,0
"Documentary, Adventure, News",7.8,0
"Romance, Sci-Fi",,0
"Documentary, Short",6.5,0
"Animation, Adventure, Family",,0
Documentary,7.2,0
Drama,,0
Drama,,0
"Game-Show, Reality-TV",6.1,0
Comedy,6.3,0
Comedy,6.5,0
"Adventure, Drama, Fantasy",,0
"Documentary, Short",4.5,0
"Comedy, Music",6.1,0
"Drama, Romance",,0
"Comedy, Romance",,0
Thriller,,0
Reality-TV,,0
Action,,0
"Comedy, Romance",7.1,0
"Documentary, Comedy",6.6,0
"Documentary, Comedy",5.9,0
Documentary,6.1,0
"Biography, Drama",,0
Comedy,8.2,0
Reality-TV,7.5,0
Comedy,6.3,0
Animation,5.0,0
"Comedy, Romance",,0
Documentary,,0
Documentary,,0
Documentary,7.6,0
"Documentary, Short, Action",,0
Comedy,5.7,0
Documentary,,0
Comedy,4.4,0
"Comedy, Family, Musical",5.1,0
"Documentary, Comedy",6.0,0
"Documentary, Crime, History",,0
"Comedy, Drama, Romance",7.4,0
Drama,5.6,0
"Documentary, Music",5.9,0
Documentary,5.9,0
Drama,,0
Talk-Show,,0
"Short, Comedy",,0
Documentary,5.5,0
Drama,,0
"Drama, Fantasy, Horror",,0
"Comedy, Drama, Fantasy",5.9,0
"Short, Action, Drama",,0
Animation,8.0,0
Comedy,3.6,0
Comedy,4.6,0
Documentary,7.1,0
"Animation, Drama, Fantasy",,0
Reality-TV,6.1,0
Comedy,7.3,0
"Animation, Action, Adventure",7.8,0
Documentary,6.8,0
Comedy,6.1,0
,,0
Short,4.0,0
Reality-TV,4.1,0
Comedy,7.1,0
"Comedy, Crime",,0
"Animation, Action, Adventure",,0
Comedy,5.6,0
Documentary,6.1,0
Documentary,6.8,0
Drama,,0
"Documentary, Short",,0
"Animation, Adventure, Comedy",,0
Documentary,7.6,0
Drama,6.5,0
Comedy,4.9,0
Comedy,5.5,0
"Documentary, Comedy",5.9,0
"Comedy, Romance",,0
Reality-TV,,0
"Comedy, Drama, Romance",,0
Comedy,4.7,0
Music,7.7,0
"Documentary, Short",7.0,0
"Documentary, Music",6.7,0
"Comedy, Mystery",,0
Action,,0
"Crime, Horror, Mystery",3.2,0
"Animation, Family, Music",7.8,0
Drama,,0
Drama,7.4,0
Comedy,5.6,0
Comedy,,0
"Documentary, Short",6.4,0
"Adventure, Drama, Mystery",,0
"Comedy, Fantasy",4.7,0
Documentary,7.3,0
Drama,6.6,0
"Animation, Adventure, Comedy",,0
"Drama, Horror, Mystery",,0
Talk-Show,,0
Comedy,5.8,0
"Documentary, Music",6.7,0
,,0
"Documentary, Sport",7.2,0
Reality-TV,5.0,0
"Drama, Musical",,0
"Documentary, Short",,0
Documentary,6.4,0
"Documentary, Comedy",5.5,0
Comedy,5.9,0
Thriller,,0
Drama,,0
Comedy,6.3,0
,,0
Documentary,7.7,0
Drama,8.1,0
Drama,,0
Drama,6.1,0
Documentary,6.4,0
"Animation, Action, Drama",,0
"Documentary, Comedy",7.1,0
"Animation, Adventure, Comedy",,0
Horror,,0
Comedy,6.4,0
Drama,,0
Comedy,4.7,0
Reality-TV,8.2,0
Comedy,6.2,0
Documentary,,0
Comedy,,0
"Crime, Thriller",,0
"Animation, Action, Adventure",,0
Talk-Show,,0
"Animation, Action, Adventure",,0
Sci-Fi,,0
"Animation, Family",,0
"Animation, Comedy, Family",7.7,0
Comedy,,0
Drama,5.3,0
"Documentary, Crime",5.4,0
Comedy,,0
Documentary,6.2,0
Comedy,,0
Drama,7.4,0
Comedy,6.2,0
"Action, Adventure, Sci-Fi",,0
"Drama, Romance",,0
Documentary,7.5,0
Biography,3.5,0
"Crime, Thriller",2.5,0
Comedy,,0
Comedy,4.7,0
"Comedy, Romance",,0
Biography,,0
Thriller,7.2,0
,,0
"Documentary, Music",,0
Documentary,6.8,0
Horror,,0
Family,,0
Animation,,0
"Documentary, Biography, History",6.4,0
Comedy,6.8,0
Sci-Fi,,0
"Action, Crime, Drama",4.5,0
Comedy,5.3,0
Comedy,,0
"Crime, Drama",,0
"Documentary, History",6.2,0
,,0
Comedy,6.0,0
"Animation, Fantasy",5.5,0
Talk-Show,7.6,0
Comedy,8.9,0
"Drama, Mystery, Thriller",,0
"Drama, Western",,0
Documentary,6.2,0
Documentary,6.9,0
Comedy,6.8,0
Comedy,,0
Comedy,6.4,0
"Drama, Western",,0
Biography,5.4,0
"Action, Drama",5.6,0
"Crime, Drama, Thriller",,0
,5.6,0
Mystery,,0
"Documentary, Comedy",5.5,0
,,0
Comedy,6.3,0
"Animation, Family",,0
"Adventure, Drama, Fantasy",,0
,5.8,0
"Biography, Drama, Music",,0
"Documentary, Short",,0
Comedy,5.2,0
"Animation, Family",4.8,0
Family,,0
Comedy,,0
"Drama, Horror",6.3,0
Drama,6.6,0
Family,,0
"Action, Fantasy, Horror",3.3,0
Comedy,5.7,0
"Documentary, Short",,0
Animation,7.7,0
Musical,,0
Drama,,0
Comedy,,0
"Animation, Short",4.5,0
Comedy,4.5,0
Documentary,,0
"Action, Adventure, Comedy",,0
Family,8.7,0
Comedy,7.1,0
Comedy,,0
"Animation, Adventure, Comedy",5.6,0
Drama,,0
Documentary,5.1,0
"Game-Show, Reality-TV",,0
Comedy,,0
Comedy,,0
"Documentary, Short",,0
"Documentary, Music",8.0,0
"Animation, Fantasy",,0
Comedy,4.9,0
"Documentary, Animation, Short",,0
Romance,7.5,0
Comedy,3.7,0
"Action, Adventure, Fantasy",,0
Comedy,7.6,0
Comedy,4.3,0
Comedy,7.2,0
Short,,0
Comedy,6.1,0
"Short, Comedy",,0
Documentary,6.8,0
,8.0,0
"Animation, Comedy, Family",6.4,0
"Comedy, Romance",4.8,0
Animation,,0
Comedy,6.1,0
Drama,7.1,0
Comedy,7.5,0
Documentary,,0
"Documentary, Short",,0
Family,,0
Comedy,,0
"Documentary, Crime",5.6,0
"Action, Thriller",,0
"Documentary, Short",8.5,0
Comedy,4.1,0
Thriller,,0
Comedy,6.1,0
"Action, Crime, Drama",5.2,0
,6.3,0
"Action, Adventure, Drama",,0
"Documentary, Drama, History",6.5,0
Drama,5.4,0
Comedy,,0
"Documentary, Music, Musical",6.8,0
Comedy,4.8,0
"Animation, Adventure, Comedy",,0
Documentary,5.4,0
"Documentary, Short",8.3,0
Drama,,0
Comedy,6.2,0
Comedy,6.7,0
Romance,6.8,0
"Sci-Fi, Thriller",,0
Comedy,4.2,0
"Documentary, Comedy",6.5,0
Comedy,3.7,0
"Action, Adventure, Drama",,0
Comedy,,0
,,0
"Action, Adventure, Thriller",3.1,0
Drama,,0
Comedy,3.3,0
Documentary,7.7,0
"Documentary, Biography, Music",7.1,0
Comedy,5.7,0
Comedy,,0
Short,,0
Comedy,,0
"Biography, Drama, Sport",,0
"Documentary, Short",6.6,0
Reality-TV,,0
"Drama, Sci-Fi",,0
Comedy,5.9,0
Thriller,,0
Documentary,8.2,0
"Documentary, Biography",,0
Documentary,7.3,0
"Documentary, Family",,0
Documentary,,0
Documentary,6.1,0
Drama,,0
Documentary,,0
"Documentary, Music",5.1,0
Action,,0
"Documentary, Comedy",4.4,0
Reality-TV,7.8,0
Comedy,6.3,0
"Animation, Adventure, Fantasy",,0
"Animation, Action, Adventure",,0
Comedy,,0
,,0
Comedy,4.8,0
"Animation, Action, Adventure",7.6,0
Reality-TV,6.6,0
"Documentary, Biography, Music",7.4,0
"Animation, Short",6.9,0
Comedy,6.5,0
"Animation, Short, Family",6.1,0
Documentary,5.5,0
"Animation, Adventure, Comedy",,0
"Comedy, Drama",5.4,0
Crime,3.7,0
,,0
Sci-Fi,,0
"Crime, Fantasy, Mystery",,0
Drama,,0
"Short, History",,0
"Documentary, Drama, Family",5.9,0
"Short, Family",,0
Drama,4.5,0
"Documentary, Comedy",7.1,0
"Drama, History",8.6,0
Drama,,0
Comedy,,0
"Action, Comedy",,0
Comedy,5.1,0
,,0
,,0
Comedy,6.8,0
Comedy,6.7,0
Comedy,7.5,0
Action,,0
"Documentary, Comedy",7.8,0
,,0
,,0
Sci-Fi,,0
Family,,0
"Biography, Drama, Musical",,0
Comedy,4.7,0
"Comedy, Drama",,0
,5.9,0
Reality-TV,,0
Comedy,,0
"Adventure, Fantasy, Romance",,0
Music,7.7,0
"Short, Comedy, Music",,0
"Animation, Short",,0
Talk-Show,,0
,,0
Animation,,0
"Documentary, Short, Crime",,0
Adventure,,0
"Short, Biography, Fantasy",,0
"Animation, Short",,0
"Comedy, Music",6.8,0
"Documentary, Short, History",6.2,0
Thriller,,0
"Documentary, Short, Crime",,0
Comedy,6.9,0
"Documentary, Drama, Family",7.0,0
Comedy,6.2,0
Documentary,7.0,0
"Documentary, Short",,0
Comedy,6.4,0
Documentary,7.3,0
"Drama, Thriller",,0
,,0
Drama,,0
"Animation, Short",6.2,0
,,0
Comedy,6.6,0
"Mystery, Sci-Fi, Thriller",5.0,0
"Comedy, Drama",7.6,0
"Animation, Short",4.6,0
"Documentary, Short",,0
,6.5,0
Comedy,6.3,0
"Documentary, Short",,0
,,0
Documentary,,0
"Documentary, Short",,0
"Adventure, Family",,0
"Documentary, Sport",6.6,0
"Documentary, Short, War",,0
Comedy,6.2,0
Documentary,5.0,0
Comedy,4.9,0
Drama,,0
Comedy,5.9,0
"Documentary, Short, War",,0
"Documentary, Short, War",,0
Documentary,6.2,0
Comedy,2.8,0
"Short, Comedy",,0
Documentary,6.5,0
Comedy,5.7,0
"Short, Horror",,0
Documentary,,0
"Biography, Drama",,0
Animation,,0
"Documentary, Short",,0
"Animation, Short, Comedy",5.4,0
Comedy,6.1,0
Comedy,,0
Documentary,6.1,0
Documentary,,0
Drama,,0
Documentary,7.4,0
"History, Music, Talk-Show",,0
"Documentary, Short",6.7,0
Documentary,3.9,0
Comedy,6.5,0
"Documentary, Music, Sport",6.6,0
Drama,,0
Comedy,6.4,0
Comedy,,0
"Documentary, Crime, Drama",6.8,0
Comedy,4.8,0
"Documentary, Comedy",5.3,0
Animation,,0
"Comedy, Romance",7.2,0
Thriller,,0
"Documentary, Short",,0
Documentary,,0
"Documentary, Short",6.4,0
Comedy,6.5,0
,,0
"Documentary, Biography, Sport",7.2,0
"Short, Drama",,0
"Short, Sci-Fi",6.1,0
,,0
Documentary,,0
"Short, Comedy",,0
Action,,0
Documentary,,0
"Animation, Action, Thriller",,0
"Adventure, Comedy, Drama",,0
"Action, Crime, Drama",,0
Thriller,,0
"Animation, Short",,0
,,0
"Crime, Horror, Mystery",4.3,0
Horror,,0
Documentary,7.7,0
"Documentary, Comedy",7.3,0
Documentary,,0
"Documentary, Animation, Short",,0
"Documentary, Short",,0
Comedy,6.3,0
Documentary,8.4,0
"Animation, Adventure, Comedy",4.3,0
Short,,0
Crime,,0
,,0
"Game-Show, Reality-TV",5.8,0
Short,,0
"Documentary, Short, Action",,0
Documentary,7.2,0
Animation,,0
,,0
,,0
Reality-TV,,0
"Short, Reality-TV",,0
"Documentary, Short",,0
"Animation, Short",,0
"Comedy, Drama, Romance",,0
Animation,,0
,,0
,,0
,,0
"Short, Drama",,0
Documentary,,0
Documentary,7.0,0
"Documentary, News",5.8,0
"Documentary, Short, War",,0
Documentary,7.7,0
Comedy,6.8,0
Documentary,,0
"Drama, Romance",6.8,0
Documentary,7.8,0
"Short, History",,0
,7.6,0
Comedy,6.7,0
Documentary,,0
"Animation, Comedy, Family",,0
,,0
Comedy,3.9,0
Animation,,0
Horror,5.9,0
Short,,0
Comedy,6.5,0
"Documentary, Short",,0
"Documentary, Short",,0
Documentary,,0
"Documentary, Short, Crime",,0
Short,,0
Family,,0
Thriller,,0
Comedy,5.3,0
"Documentary, Comedy",7.3,0
Thriller,5.5,0
Short,,0
"Documentary, Short",,0
"Documentary, Drama, Family",7.3,0
"Action, Comedy, Drama",,0
"Documentary, Comedy",7.3,0
Comedy,,0
Documentary,,0
,,0
Comedy,5.4,0
"Documentary, Short, Action",,0
,,0
Drama,,0
"Comedy, Drama, Romance",8.8,0
"Documentary, Short, War",,0
Comedy,6.4,0
Thriller,,0
Comedy,,0
Comedy,,0
,,0
Biography,,0
"Short, Comedy",,0
Comedy,,0
"Short, Comedy",,0
Comedy,5.9,0
"Musical, Thriller",4.3,0
Animation,,0
Comedy,6.9,0
Documentary,,0
Comedy,6.5,0
Comedy,,0
Music,,0
"Short, Crime",,0
Comedy,,0
Comedy,,0
"Comedy, Music",,0
Sport,,0
"Documentary, Short",,0
"Short, Comedy",,0
Thriller,,0
"Documentary, Drama",6.3,0
"Documentary, Short",,0
"Short, Music",,0
,,0
"Documentary, Animation, Short",,0
"Documentary, Short",,0
Family,,0
"Short, Comedy",,0
Documentary,,0
Talk-Show,,0
Comedy,,0
Comedy,4.0,0
"Documentary, Action, Crime",6.5,0
"Documentary, Music",,0
,,0
Documentary,,0
Comedy,7.8,0
"Documentary, Short",,0
,,0
Reality-TV,,0
"Short, Comedy",,0
Talk-Show,,0
"Game-Show, Reality-TV",,0
Documentary,,0
"Documentary, Short",6.6,0
Music,,0
"Documentary, Short",,0
"Documentary, Short",,0
"Documentary, Short, Action",,0
Action,,0
"Documentary, Short, War",,0
Comedy,7.8,0
Documentary,8.1,0
"Animation, Family",,0
Documentary,,0
Comedy,,0
"Drama, Horror, Thriller",5.1,0
"Documentary, Short",,0
Comedy,4.6,0
Documentary,,0
"Documentary, Short, Crime",,0
Reality-TV,,0
,8.2,0
Documentary,,0
Drama,5.2,0
Documentary,,0
"Documentary, Short",,0
Documentary,7.6,0
News,,0
Animation,8.7,0
"Documentary, Short, Action",,0
Drama,5.6,0
Short,,0
Drama,,0
Documentary,,0
Reality-TV,,0
Drama,6.3,0
"Animation, Adventure, Comedy",,0
Documentary,7.5,0
Drama,,0
"Documentary, Drama",,0
Documentary,6.5,0
Documentary,8.2,0
Talk-Show,,0
Comedy,,0
,,0
Documentary,5.7,0
"Documentary, Short",,0
"Drama, Thriller",,0
Documentary,,0
Comedy,,0
Documentary,,0
"Animation, Drama, Fantasy",5.8,0
Comedy,,0
Drama,,0
Comedy,,0
"Short, Comedy",,0
,,0
Short,,0
Crime,,0
"Documentary, History, Music",,0
"Documentary, Short",,0
,,0
Documentary,7.1,0
Documentary,,0
Comedy,6.8,0
Comedy,,0
"Documentary, Animation, Comedy",,0
"Short, Documentary",,0
Short,,0
"Documentary, Biography",6.3,0
Action,,0
Crime,,0
Comedy,5.8,0
Talk-Show,,0
"Documentary, Short",,0
Animation,,0
Comedy,5.3,0
"Animation, Adventure, Comedy",,0
Short,,0
"Action, Drama",,0
"Documentary, Short",,0
"Short, Action",,0
Sci-Fi,,0
"Documentary, Comedy",7.7,0
"Documentary, Short",,0
"Documentary, Short",,0
"Documentary, Family, History",,0
Talk-Show,,0
Animation,5.1,0
"Documentary, Short",,0
,,0
"Documentary, History",6.0,0
Drama,,0
"Drama, Fantasy, Sci-Fi",7.7,0
Documentary,6.8,0
"Documentary, Short, War",,0
Animation,,0
Music,,0
"Comedy, Family, Fantasy",,0
Family,,0
Talk-Show,,0
Action,,0
Action,6.7,0
"Comedy, Romance",,0
Talk-Show,,0
Reality-TV,,0
Talk-Show,,0
Talk-Show,,0
Music,,0
"Documentary, Biography, History",6.7,0
"Animation, Action, Adventure",7.4,0
"Animation, Action, Adventure",8.6,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",7.7,0
"Animation, Action, Adventure",8.0,0
"Animation, Action, Adventure",8.4,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",9.3,0
"Animation, Action, Adventure",8.6,0
"Animation, Action, Adventure",9.5,0
"Animation, Action, Comedy",8.5,0
"Animation, Action, Comedy",8.1,0
"Animation, Action, Comedy",8.5,0
"Animation, Action, Comedy",7.9,0
"Animation, Action, Comedy",7.9,0
"Animation, Action, Comedy",7.9,0
"Animation, Action, Comedy",8.2,0
"Animation, Action, Comedy",7.8,0
"Animation, Action, Comedy",8.2,0
"Animation, Action, Comedy",8.3,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",7.7,0
"Animation, Action, Adventure",6.9,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",7.3,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",7.4,0
"Adventure, Comedy, Reality-TV",7.1,0
"Adventure, Comedy, Reality-TV",7.0,0
"Adventure, Comedy, Reality-TV",7.2,0
"Adventure, Comedy, Reality-TV",7.1,0
"Adventure, Comedy, Reality-TV",7.2,0
"Adventure, Comedy, Reality-TV",7.2,0
"Adventure, Comedy, Reality-TV",7.2,0
"Adventure, Comedy, Reality-TV",7.2,0
"Adventure, Comedy, Reality-TV",7.3,0
"Adventure, Comedy, Reality-TV",7.3,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.5,0
"Adventure, Comedy, Reality-TV",7.5,0
"Adventure, Comedy, Reality-TV",7.5,0
"Adventure, Comedy, Reality-TV",7.6,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",8.2,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",8.3,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",8.0,0
"Adventure, Comedy, Reality-TV",8.2,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.6,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",8.0,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",8.3,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",8.1,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",8.0,0
"Adventure, Comedy, Reality-TV",8.0,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.7,0
"Adventure, Comedy, Reality-TV",7.9,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",7.8,0
"Adventure, Comedy, Reality-TV",8.2,0
"Adventure, Comedy, Reality-TV",8.3,0
"Adventure, Comedy, Reality-TV",7.8,0
"Crime, Drama, Mystery",8.2,0
"Animation, Action, Comedy",9.0,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Comedy",8.1,0
"Adventure, Comedy, Reality-TV",8.2,0
"Adventure, Comedy, Reality-TV",8.4,0
"Animation, Action, Adventure",8.6,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Comedy",8.3,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Comedy",8.4,0
"Animation, Action, Comedy",7.5,0
"Documentary, Biography, History",6.8,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",9.2,0
"Animation, Action, Adventure",8.3,0
"Crime, Drama, Mystery",8.7,0
"Animation, Action, Adventure",8.5,0
"Animation, Action, Adventure",9.1,0
"Animation, Action, Adventure",8.8,0
"Animation, Action, Comedy",9.2,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",7.3,0
"Adventure, Comedy, Reality-TV",8.2,0
"Animation, Action, Adventure",8.8,0
"Adventure, Comedy, Reality-TV",7.8,0
"Animation, Action, Adventure",7.9,0
"Adventure, Comedy, Reality-TV",8.6,0
"Adventure, Comedy, Reality-TV",7.9,0
"Animation, Action, Adventure",9.0,0
"Animation, Action, Adventure",8.4,0
"Animation, Action, Adventure",8.0,0
"Adventure, Comedy, Reality-TV",7.9,0
"Animation, Action, Adventure",9.6,0
"Animation, Action, Adventure",7.8,0
"Crime, Drama, Mystery",8.4,0
"Animation, Action, Adventure",9.1,0
"Crime, Drama, Mystery",8.6,0
"Adventure, Comedy, Reality-TV",8.2,0
"Animation, Action, Adventure",8.7,0
"Animation, Action, Adventure",8.3,0
"Animation, Action, Adventure",6.9,0
"Adventure, Comedy, Reality-TV",7.9,0
"Crime, Drama, Mystery",8.3,0
"Animation, Action, Adventure",8.7,0
"Animation, Action, Adventure",8.7,0
"Animation, Action, Adventure",9.0,0
"Adventure, Comedy, Reality-TV",8.0,0
"Animation, Action, Adventure",8.9,0
"Animation, Action, Adventure",9.0,0
"Crime, Drama, Mystery",8.9,0
Documentary,8.1,0
Documentary,8.6,0
Documentary,8.1,0
Documentary,8.2,0
Documentary,8.3,0
Documentary,8.0,0
Documentary,8.0,0
Documentary,8.1,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.7,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",8.8,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",7.4,0
"Animation, Action, Adventure",8.0,0
"Animation, Action, Adventure",7.7,0
"Animation, Action, Adventure",7.7,0
"Animation, Action, Adventure",9.1,0
"Animation, Action, Adventure",6.7,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",8.5,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",7.7,0
"Animation, Action, Adventure",9.0,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",8.4,0
"Animation, Action, Adventure",8.4,0
"Animation, Action, Adventure",8.6,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",6.2,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",8.3,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",8.0,0
"Animation, Action, Adventure",8.8,0
"Animation, Action, Adventure",8.7,0
"Animation, Action, Adventure",7.7,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",8.4,0
"Animation, Action, Adventure",8.2,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",5.5,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",8.2,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Adventure",8.9,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",8.5,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",8.2,0
"Animation, Action, Adventure",8.2,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",8.0,0
"Animation, Action, Adventure",8.9,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",8.4,0
"Animation, Action, Adventure",9.1,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",6.7,0
"Animation, Action, Adventure",7.4,0
"Animation, Action, Adventure",8.8,0
"Animation, Action, Adventure",7.6,0
"Crime, Drama, Mystery",8.6,0
"Crime, Drama, Mystery",8.9,0
"Animation, Action, Adventure",7.5,0
"Crime, Drama, Mystery",8.5,0
"Crime, Drama, Mystery",9.1,0
"Crime, Drama, Mystery",9.2,0
"Animation, Action, Adventure",8.5,0
"Crime, Drama, Mystery",9.6,0
"Animation, Action, Adventure",6.1,0
"Animation, Action, Adventure",9.0,0
"Animation, Action, Adventure",8.5,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",8.8,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",6.7,0
"Animation, Action, Adventure",7.0,0
"Animation, Action, Adventure",8.1,0
"Animation, Action, Adventure",9.1,0
"Animation, Action, Adventure",6.7,0
"Animation, Action, Adventure",7.1,0
"Animation, Action, Comedy",7.4,0
"Adventure, Comedy, Reality-TV",8.4,0
"Adventure, Comedy, Reality-TV",7.9,0
"Animation, Action, Adventure",6.4,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Adventure",6.8,0
"Animation, Action, Adventure",6.6,0
"Adventure, Comedy, Reality-TV",8.9,0
"Adventure, Comedy, Reality-TV",8.0,0
"Documentary, Biography, Music",7.6,0
"Adventure, Comedy, Reality-TV",8.2,0
"Animation, Action, Adventure",8.3,0
"Animation, Action, Adventure",8.6,0
"Adventure, Comedy, Reality-TV",8.4,0
"Drama, History, Romance",7.4,0
"Drama, History, Romance",7.6,0
"Adventure, Comedy, Reality-TV",7.7,0
"Drama, History, Romance",8.1,0
"Drama, History, Romance",7.5,0
"Drama, History, Romance",7.7,0
"Drama, History, Romance",7.6,0
"Drama, History, Romance",7.6,0
"Drama, History, Romance",7.7,0
"Drama, History, Romance",7.8,0
"Drama, History, Romance",7.7,0
"Action, Adventure, Drama",7.5,0
"Action, Game-Show, Reality-TV",8.3,0
"Comedy, Crime, Drama",8.3,0
"Action, Adventure, Comedy",8.2,0
"Action, Adventure, Drama",7.3,0
"Animation, Action, Adventure",7.6,0
"Animation, Action, Adventure",7.9,0
"Animation, Action, Adventure",8.4,0
"Animation, Action, Adventure",8.2,0
"Animation, Action, Adventure",8.0,0
"Animation, Action, Adventure",7.7,0
"Animation, Action, Adventure",8.3,0
"Animation, Action, Adventure",8.6,0
"Comedy, Drama",8.1,0
"Comedy, Drama",7.9,0
"Comedy, Drama",8.0,0
"Family, Fantasy",8.1,0
"Family, Fantasy",8.6,0
"Action, Adventure, Family",6.9,0
"Action, Adventure, Family",6.8,0
"Action, Adventure, Family",7.0,0
"Action, Adventure, Family",5.9,0
"Comedy, Drama",8.0,0
"Comedy, Drama",8.2,0
"Comedy, Drama",8.0,0
"Comedy, Drama",8.0,0
"Action, Adventure, Comedy",8.0,0
"Animation, Action, Adventure",8.2,0
Reality-TV,7.8,0
Reality-TV,7.5,0
Reality-TV,7.2,0
"Crime, Drama, Mystery",7.7,0
"Crime, Drama, Thriller",7.8,0
"Crime, Drama, Thriller",9.0,0
"Adventure, Reality-TV",6.5,0
"Adventure, Reality-TV",6.6,0
"Adventure, Reality-TV",6.9,0
"Adventure, Reality-TV",7.1,0
"Adventure, Reality-TV",7.0,0
"Adventure, Reality-TV",7.2,0
"Adventure, Reality-TV",6.9,0
"Adventure, Reality-TV",7.1,0
"Animation, Short, Adventure",8.7,0
Comedy,7.8,0
"Action, Adventure, Drama",8.2,0
"Action, Drama, History",8.3,0
"Animation, Comedy, Romance",8.1,0
